dj, 100,   14746.74
qcom, 100,     -70.98
rut, 100,    -614.92
wmt, 100,      65.67
hd, 100,      86.65
low, 100,      32.96
tgt, 100,      52.20
cost, 100,    -160.18
nke, 100,     -24.20
ko, 100,       9.20
xom, 100,     102.34
cvx, 100,     219.25
cop, 100,      26.48
bp, 100,      22.25
ibm, 100,     343.56
aapl, 100,     230.87
