dj, 100,   32953.21
qcom, 100,      71.91
rut, 100,    -496.98
wmt, 100,     101.62
hd, 100,     212.94
low, 100,      22.98
tgt, 100,       3.20
cost, 100,    -282.82
nke, 100,    -153.54
ko, 100,       9.20
xom, 100,     102.34
cvx, 100,     219.25
cop, 100,    -166.18
bp, 100,      22.25
ibm, 100,     343.56
aapl, 100,    -778.27
