dj, 100,    9177.92
qcom, 100,      -8.07
rut, 100,    1154.00
wmt, 100,     214.27
hd, 100,     131.67
low, 100,    -123.54
tgt, 100,     -81.63
cost, 100,    -180.67
nke, 100,      55.58
ko, 100,     -30.42
xom, 100,      -4.58
cvx, 100,     -60.90
cop, 100,    -157.38
bp, 100,      60.41
ibm, 100,     196.59
aapl, 100,     -42.90
