dj, 100,   15234.80
qcom, 100,     249.50
rut, 100,    2838.05
wmt, 100,      59.76
hd, 100,     163.42
low, 100,      -6.46
tgt, 100,    -100.02
cost, 100,     -82.95
nke, 100,     -10.95
ko, 100,       7.62
xom, 100,     174.51
cvx, 100,     180.37
cop, 100,    -101.95
bp, 100,      46.37
ibm, 100,     218.54
aapl, 100,     141.19
