dj, 100,    9033.52
qcom, 100,      75.95
rut, 100,    -200.12
wmt, 100,      63.82
hd, 100,     162.74
low, 100,      38.83
tgt, 100,     -79.02
cost, 100,     115.74
nke, 100,     -86.02
ko, 100,     -37.65
xom, 100,     144.83
cvx, 100,     274.49
cop, 100,      46.34
bp, 100,      86.08
ibm, 100,      65.05
aapl, 100,     118.20
