aapl, 1, -223.955013
aapl, 1, -23.166695
aapl, 2, -186.516574
aapl, 3, -120.160723
aapl, 6, 22.458556
aapl, 10, 138.672111
aapl, 15, -108.509632
aapl, 25, -41.426713
aapl, 39, -136.385315
aapl, 63, -66.024883
aapl, 100, 67.870903
aapl, 158, -104.563797
aapl, 251, -91.089797
aapl, 398, 160.390217
aapl, 630, 59.002487
aapl, 1000, 0.409957
aapl, 1584, 114.177376
aapl, 2511, 146.649744
aapl, 3981, -114.545861
aapl, 6309, -87.889255
aapl, 10000, 117.424291
aapl, 15848, 30.633138
