dj, 100,   11934.61
qcom, 100,     -25.13
rut, 100,    -359.55
wmt, 100,     123.75
hd, 100,     -21.54
low, 100,      16.15
tgt, 100,      35.35
cost, 100,     149.76
nke, 100,      25.73
ko, 100,       9.20
xom, 100,     102.34
cvx, 100,     219.25
cop, 100,     330.06
bp, 100,      22.25
ibm, 100,     343.56
aapl, 100,     137.77
